license_number,business_name,dba_name,city,county,weedmaps_url,leafly_url,verified_url,menu_provider
C10-0000546-LIC,"Survivormedz, A Cooperative Corporation",RELEAF MEDS,Ramona,San Diego,https://weedmaps.com/dispensaries/releaf-meds-ramona,https://www.leafly.com/dispensary-info/releaf-meds,,
C10-0000174-LIC,"Sustainable Therapeutics Company, Inc.",KLOVER,San Diego,San Diego,https://weedmaps.com/dispensaries/klover-san-diego,https://www.leafly.com/dispensary-info/klover,,
C10-0001501-LIC,"Sy Enterprises, Inc.",OFF THE CHARTS SAN YSIDRO,San Ysidro,San Diego,https://weedmaps.com/dispensaries/off-the-charts-san-ysidro-san-ysidro,https://www.leafly.com/dispensary-info/off-the-charts-san-ysidro,,
C10-0001005-LIC,"Td Chula Vista I, Inc.",California Holistics,Chula Vista,San Diego,https://weedmaps.com/dispensaries/california-holistics-chula-vista,https://www.leafly.com/dispensary-info/california-holistics,,
C10-0000780-LIC,Terp,STIIIZY Vista,Vista,San Diego,https://weedmaps.com/dispensaries/stiiizy-vista-vista,https://www.leafly.com/dispensary-info/stiiizy-vista,,
C10-0000079-LIC,"The Grove La Mesa, Inc.",The Grove,La Mesa,San Diego,https://weedmaps.com/dispensaries/the-grove-la-mesa,https://www.leafly.com/dispensary-info/the-grove,,
C10-0000213-LIC,The Healing Center Of San Diego,Wellgreens Dispensary,San Diego,San Diego,https://weedmaps.com/dispensaries/wellgreens-san-diego,https://www.leafly.com/dispensary-info/wellgreens,,
C10-0000242-LIC,"Torrey Holistics, Inc.",Torrey Holistics,San Diego,San Diego,https://weedmaps.com/dispensaries/torrey-holistics-san-diego,https://www.leafly.com/dispensary-info/torrey-holistics,,
C10-0000570-LIC,Tradecraft Farms - Vista,Tradecraft,Vista,San Diego,https://weedmaps.com/dispensaries/tradecraft-vista,https://www.leafly.com/dispensary-info/tradecraft,,
C10-0000246-LIC,Ulbp Inc.,Urbn Leaf,San Diego,San Diego,https://weedmaps.com/dispensaries/urbn-leaf-san-diego,https://www.leafly.com/dispensary-info/urbn-leaf,,
C10-0001534-LIC,University Ventures LLC,Wellgreens Dispensary,La Mesa,San Diego,https://weedmaps.com/dispensaries/wellgreens-la-mesa,https://www.leafly.com/dispensary-info/wellgreens,,
C10-0000731-LIC,Uprooted Lm LLC,Urbn Leaf,La Mesa,San Diego,https://weedmaps.com/dispensaries/urbn-leaf-la-mesa,https://www.leafly.com/dispensary-info/urbn-leaf,,
C10-0000464-LIC,"Uprooted, Inc.",Urbn Leaf,San Diego,San Diego,https://weedmaps.com/dispensaries/urbn-leaf-san-diego,https://www.leafly.com/dispensary-info/urbn-leaf,,
C10-0000076-LIC,"Valley Greens Retail Outlet, Inc.",March and Ash Cannabis,San Diego,San Diego,https://weedmaps.com/dispensaries/march-and-ash-san-diego,https://www.leafly.com/dispensary-info/march-and-ash,,
C10-0000746-LIC,"Vista Property Holdings, LLC",Grasshopper,Chula Vista,San Diego,https://weedmaps.com/dispensaries/grasshopper-chula-vista,https://www.leafly.com/dispensary-info/grasshopper,,
C10-0001481-LIC,3185 Mission LLC [Equity Retailer],3185 MISSION LLC [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/3185-mission-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/3185-mission-equity-retailer,,
C10-0000953-LIC,899 Columbus LLC,Gemme Verdi,San Francisco,San Francisco,https://weedmaps.com/dispensaries/gemme-verdi-san-francisco,https://www.leafly.com/dispensary-info/gemme-verdi,,
C10-0001161-LIC,900 Irving LLC,Solful - SF,San Francisco,San Francisco,https://weedmaps.com/dispensaries/solful-sf-san-francisco,https://www.leafly.com/dispensary-info/solful-sf,,
C10-0001191-LIC,"A & E Green Solutions, Inc.",Russian Hill Cannabis Club,San Francisco,San Francisco,https://weedmaps.com/dispensaries/russian-hill-club-san-francisco,https://www.leafly.com/dispensary-info/russian-hill-club,,
C10-0001294-LIC,"A&E Green Solutions, Inc.",Union Cannabis Club,San Francisco,San Francisco,https://weedmaps.com/dispensaries/union-club-san-francisco,https://www.leafly.com/dispensary-info/union-club,,
C10-0000527-LIC,Access Bryant Spc,Project Cannabis SF,San Francisco,San Francisco,https://weedmaps.com/dispensaries/project-sf-san-francisco,https://www.leafly.com/dispensary-info/project-sf,,
C10-0001117-LIC,Aggrieved Elk LLC,California Street Cannabis at Sansome,San Francisco,San Francisco,https://weedmaps.com/dispensaries/california-street-at-sansome-san-francisco,https://www.leafly.com/dispensary-info/california-street-at-sansome,,
C10-0001221-LIC,Alpine Support Productions Inc,Mary Modern,San Francisco,San Francisco,https://weedmaps.com/dispensaries/mary-modern-san-francisco,https://www.leafly.com/dispensary-info/mary-modern,,
C10-0001496-LIC,Avicenna Retail LLC [Equity Retailer],The Window [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-window-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/the-window-equity-retailer,,
C10-0000200-LIC,"Bay Area Green Cross Dispensary, Inc.",The Green Cross,San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-green-cross-san-francisco,https://www.leafly.com/dispensary-info/the-green-cross,,
C10-0000158-LIC,Bay Area Safe Alternatives Collective Inc,Basa Inc,San Francisco,San Francisco,https://weedmaps.com/dispensaries/basa-san-francisco,https://www.leafly.com/dispensary-info/basa,,
C10-0001167-LIC,Bcc Sf LLC [Equity Retailer],Cannabis Cultures [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/cultures-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/cultures-equity-retailer,,
C10-0000053-LIC,"Bcok, Inc.",Stiiizy,San Francisco,San Francisco,https://weedmaps.com/dispensaries/stiiizy-san-francisco,https://www.leafly.com/dispensary-info/stiiizy,,
C10-0000127-LIC,"Bcsf, Inc.",Barbary Coast,San Francisco,San Francisco,https://weedmaps.com/dispensaries/barbary-coast-san-francisco,https://www.leafly.com/dispensary-info/barbary-coast,,
C10-0000770-LIC,Blackstreet Holdings LLC,Liberty Cannabis,San Francisco,San Francisco,https://weedmaps.com/dispensaries/liberty-san-francisco,https://www.leafly.com/dispensary-info/liberty,,
C10-0001227-LIC,Caliverde LLC [Equity Retailer],MotaCity [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/motacity-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/motacity-equity-retailer,,
C10-0001259-LIC,Capo Enterprises LLC,Marina Greens,San Francisco,San Francisco,https://weedmaps.com/dispensaries/marina-greens-san-francisco,https://www.leafly.com/dispensary-info/marina-greens,,
C10-0000660-LIC,Cole Ashbury Group LLC,Eaze San Francisco Haight,San Francisco,San Francisco,https://weedmaps.com/dispensaries/eaze-san-francisco-haight-san-francisco,https://www.leafly.com/dispensary-info/eaze-san-francisco-haight,,
C10-0000282-LIC,"Csbb, Inc.",2ONE2 California,San Francisco,San Francisco,https://weedmaps.com/dispensaries/2one2-california-san-francisco,https://www.leafly.com/dispensary-info/2one2-california,,
C10-0000940-LIC,Dai Ma Management LLC [Equity Retailer],Weedhub [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/weedhub-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/weedhub-equity-retailer,,
C10-0000523-LIC,"Deep Thought, LLC",The Apothecarium,San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-apothecarium-san-francisco,https://www.leafly.com/dispensary-info/the-apothecarium,,
C10-0000670-LIC,"Displeased Marmot, LLC",California Street Cannabis Co.,San Francisco,San Francisco,https://weedmaps.com/dispensaries/california-street-co-san-francisco,https://www.leafly.com/dispensary-info/california-street-co,,
C10-0001392-LIC,Element 7 Sf1 LLC,ELEMENT 7 SF1 LLC,San Francisco,San Francisco,https://weedmaps.com/dispensaries/element-7-sf1-san-francisco,https://www.leafly.com/dispensary-info/element-7-sf1,,
C10-0000152-LIC,"Elevated Systems, Inc.",Elevated San Francisco,San Francisco,San Francisco,https://weedmaps.com/dispensaries/elevated-san-francisco-san-francisco,https://www.leafly.com/dispensary-info/elevated-san-francisco,,
C10-0001503-LIC,Estd LLC,Fig & Thistle Apothecary,San Francisco,San Francisco,https://weedmaps.com/dispensaries/fig-thistle-apothecary-san-francisco,https://www.leafly.com/dispensary-info/fig-thistle-apothecary,,
C10-0000982-LIC,"Fgw Haight, Inc.",HARBORSIDE,San Francisco,San Francisco,https://weedmaps.com/dispensaries/harborside-san-francisco,https://www.leafly.com/dispensary-info/harborside,,
C10-0000427-LIC,"Fmsf, Inc.",Moe Greens,San Francisco,San Francisco,https://weedmaps.com/dispensaries/moe-greens-san-francisco,https://www.leafly.com/dispensary-info/moe-greens,,
C10-0000918-LIC,Gnarly Narwhal LLC,California Street Cannabis Co,San Francisco,San Francisco,https://weedmaps.com/dispensaries/california-street-co-san-francisco,https://www.leafly.com/dispensary-info/california-street-co,,
C10-0000205-LIC,"Good Living Mgmt Ii, Inc.",Urbana Mission,San Francisco,San Francisco,https://weedmaps.com/dispensaries/urbana-mission-san-francisco,https://www.leafly.com/dispensary-info/urbana-mission,,
C10-0000387-LIC,"Grass Roots, Inc",Grass Roots,San Francisco,San Francisco,https://weedmaps.com/dispensaries/grass-roots-san-francisco,https://www.leafly.com/dispensary-info/grass-roots,,
C10-0000663-LIC,Grassy Castro LLC,Eureka Sky,San Francisco,San Francisco,https://weedmaps.com/dispensaries/eureka-sky-san-francisco,https://www.leafly.com/dispensary-info/eureka-sky,,
C10-0001416-LIC,Grassy Grove LLC,SeaWeedsf,San Francisco,San Francisco,https://weedmaps.com/dispensaries/seaweedsf-san-francisco,https://www.leafly.com/dispensary-info/seaweedsf,,
C10-0001620-LIC,Green Field Management Group Inc.,Green Field,San Francisco,San Francisco,https://weedmaps.com/dispensaries/green-field-san-francisco,https://www.leafly.com/dispensary-info/green-field,,
C10-0000522-LIC,"Howard Street Partners, LLC",The Apothecarium,San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-apothecarium-san-francisco,https://www.leafly.com/dispensary-info/the-apothecarium,,
C10-0000755-LIC,Infinity Wellness Tlc Inc,GOLDEN GATE CANNABIS COMPANY,San Francisco,San Francisco,https://weedmaps.com/dispensaries/golden-gate-company-san-francisco,https://www.leafly.com/dispensary-info/golden-gate-company,,
C10-0001091-LIC,Jhd Investments LLC,Culture Cannabis Club,San Francisco,San Francisco,https://weedmaps.com/dispensaries/culture-club-san-francisco,https://www.leafly.com/dispensary-info/culture-club,,
C10-0000281-LIC,"Ketama Cooperative, Inc. [Equity Retailer]","KETAMA COOPERATIVE, INC. [Equity Retailer]",San Francisco,San Francisco,https://weedmaps.com/dispensaries/ketama-cooperative-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/ketama-cooperative-equity-retailer,,
C10-0000768-LIC,"Kmbm, Inc.",Authentic 415,San Francisco,San Francisco,https://weedmaps.com/dispensaries/authentic-415-san-francisco,https://www.leafly.com/dispensary-info/authentic-415,,
C10-0000454-LIC,"Loparc, LLC",Love Shack by SPARC,San Francisco,San Francisco,https://weedmaps.com/dispensaries/love-shack-by-sparc-san-francisco,https://www.leafly.com/dispensary-info/love-shack-by-sparc,,
C10-0001331-LIC,Lotto Judah LLC [Equity Retailer],HYRBA [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/hyrba-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/hyrba-equity-retailer,,
C10-0000934-LIC,"Madrm, LLC",SPARC,San Francisco,San Francisco,https://weedmaps.com/dispensaries/sparc-san-francisco,https://www.leafly.com/dispensary-info/sparc,,
C10-0000704-LIC,Magic Flower LLC [Equity Retailer],Magic Flower [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/magic-flower-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/magic-flower-equity-retailer,,
C10-0000490-LIC,"Med Thrive Cooperative, Inc.",MEDITHIRVE,San Francisco,San Francisco,https://weedmaps.com/dispensaries/medithirve-san-francisco,https://www.leafly.com/dispensary-info/medithirve,,
C10-0000453-LIC,"Miparc, Inc. [Equity Retailer]",SPARC [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/sparc-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/sparc-equity-retailer,,
C10-0001328-LIC,Mission Advisory Co.,MMD San Francisco,San Francisco,San Francisco,https://weedmaps.com/dispensaries/mmd-san-francisco-san-francisco,https://www.leafly.com/dispensary-info/mmd-san-francisco,,
C10-0000501-LIC,Mstma Inc.,Alien Labs Area 41,San Francisco,San Francisco,https://weedmaps.com/dispensaries/alien-labs-area-41-san-francisco,https://www.leafly.com/dispensary-info/alien-labs-area-41,,
C10-0001409-LIC,Mtfnjc LLC,The Hill,San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-hill-san-francisco,https://www.leafly.com/dispensary-info/the-hill,,
C10-0001273-LIC,Obsidian Sf LLC [Equity Retailer],Obsidian Dispensary [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/obsidian-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/obsidian-equity-retailer,,
C10-0001605-LIC,Ohc Holdings Inc.,"OHC Holdings, Inc.",San Francisco,San Francisco,https://weedmaps.com/dispensaries/ohc-holdings-san-francisco,https://www.leafly.com/dispensary-info/ohc-holdings,,
C10-0001158-LIC,"Orange Pen, LLC",Cannabis 21+,San Francisco,San Francisco,https://weedmaps.com/dispensaries/21-san-francisco,https://www.leafly.com/dispensary-info/21,,
C10-0000614-LIC,"Outer Sunset Holdings, Inc.",Sunset Pipeline,San Francisco,San Francisco,https://weedmaps.com/dispensaries/sunset-pipeline-san-francisco,https://www.leafly.com/dispensary-info/sunset-pipeline,,
C10-0001617-LIC,Positive Green LLC,Potent,San Francisco,San Francisco,https://weedmaps.com/dispensaries/potent-san-francisco,https://www.leafly.com/dispensary-info/potent,,
C10-0000825-LIC,Positive Vibe,STIIIZY ParkMerced,San Francisco,San Francisco,https://weedmaps.com/dispensaries/stiiizy-parkmerced-san-francisco,https://www.leafly.com/dispensary-info/stiiizy-parkmerced,,
C10-0000133-LIC,Purple Star Md Collective,Purple Star MD,San Francisco,San Francisco,https://weedmaps.com/dispensaries/purple-star-md-san-francisco,https://www.leafly.com/dispensary-info/purple-star-md,,
C10-0000632-LIC,Reese Dreams LLC [Equity Retailer],Posh Green [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/posh-green-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/posh-green-equity-retailer,,
C10-0000515-LIC,"Rhmt, LLC",The Apothecarium,San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-apothecarium-san-francisco,https://www.leafly.com/dispensary-info/the-apothecarium,,
C10-0000640-LIC,Sba Wellness LLC [Equity Retailer],BLOOMERANG [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/bloomerang-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/bloomerang-equity-retailer,,
C10-0001474-LIC,Sf Mission Critical LLC,Oakfruitland,San Francisco,San Francisco,https://weedmaps.com/dispensaries/oakfruitland-san-francisco,https://www.leafly.com/dispensary-info/oakfruitland,,
C10-0000941-LIC,"Sfcd, LLC",Union Station,San Francisco,San Francisco,https://weedmaps.com/dispensaries/union-station-san-francisco,https://www.leafly.com/dispensary-info/union-station,,
C10-0001058-LIC,Sgi Brannan LLC,Stiiizy SoMa,San Francisco,San Francisco,https://weedmaps.com/dispensaries/stiiizy-soma-san-francisco,https://www.leafly.com/dispensary-info/stiiizy-soma,,
C10-0000437-LIC,"Shambala Healing Center, Inc.",Mission Cannabis Club,San Francisco,San Francisco,https://weedmaps.com/dispensaries/mission-club-san-francisco,https://www.leafly.com/dispensary-info/mission-club,,
C10-0000926-LIC,"St. Peters Gateway, Inc. [Equity Retailer]",North Beach Pipeline [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/north-beach-pipeline-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/north-beach-pipeline-equity-retailer,,
C10-0001237-LIC,"Tfssf, LLC",Ohana Cannabis,San Francisco,San Francisco,https://weedmaps.com/dispensaries/ohana-san-francisco,https://www.leafly.com/dispensary-info/ohana,,
C10-0001607-LIC,Tgm Enterprise LLC [Equity Retailer],Kushology [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/kushology-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/kushology-equity-retailer,,
C10-0000916-LIC,The Flore Store [Equity Retailer],THE FLORE STORE [Equity Retailer],San Francisco,San Francisco,https://weedmaps.com/dispensaries/the-flore-store-equity-retailer-san-francisco,https://www.leafly.com/dispensary-info/the-flore-store-equity-retailer,,
C10-0001450-LIC,The Pacific Pipeline Corp.,Portola Pipeline,San Francisco,San Francisco,https://weedmaps.com/dispensaries/portola-pipeline-san-francisco,https://www.leafly.com/dispensary-info/portola-pipeline,,
C10-0000202-LIC,"Ugsf, Inc.",Urbana Geary,San Francisco,San Francisco,https://weedmaps.com/dispensaries/urbana-geary-san-francisco,https://www.leafly.com/dispensary-info/urbana-geary,,
C10-0000713-LIC,"United 415, Inc.",Stiiizy Union Square,San Francisco,San Francisco,https://weedmaps.com/dispensaries/stiiizy-union-square-san-francisco,https://www.leafly.com/dispensary-info/stiiizy-union-square,,
C10-0001647-LIC,"V & S Holdings, Inc.",Flight,San Francisco,San Francisco,https://weedmaps.com/dispensaries/flight-san-francisco,https://www.leafly.com/dispensary-info/flight,,
C10-0001121-LIC,Altamont Wellness LLC,X1,Tracy,San Joaquin,https://weedmaps.com/dispensaries/x1-tracy,https://www.leafly.com/dispensary-info/x1,,
C10-0001514-LIC,Authentic Tracy LLC,TBD,Tracy,San Joaquin,https://weedmaps.com/dispensaries/tbd-tracy,https://www.leafly.com/dispensary-info/tbd,,
C10-0001052-LIC,C.H.C.C. Inc. [Equity Retailer],Diverse [Equity Retailer],Tracy,San Joaquin,https://weedmaps.com/dispensaries/diverse-equity-retailer-tracy,https://www.leafly.com/dispensary-info/diverse-equity-retailer,,
C10-0001214-LIC,Central California Greens Inc.,Serenity of Lathrop - Manteca,Lathrop,San Joaquin,https://weedmaps.com/dispensaries/serenity-of-lathrop-manteca-lathrop,https://www.leafly.com/dispensary-info/serenity-of-lathrop-manteca,,
C10-0000837-LIC,Coastal Retail Lompoc LLC,Coastal,Stockton,San Joaquin,https://weedmaps.com/dispensaries/coastal-stockton,https://www.leafly.com/dispensary-info/coastal,,
C10-0001043-LIC,Goe Tracy LLC,Garden of Eden,Tracy,San Joaquin,https://weedmaps.com/dispensaries/garden-of-eden-tracy,https://www.leafly.com/dispensary-info/garden-of-eden,,
C10-0000622-LIC,"High Grade Retail Ventures, Inc.",PACKS,Stockton,San Joaquin,https://weedmaps.com/dispensaries/packs-stockton,https://www.leafly.com/dispensary-info/packs,,
C10-0001099-LIC,Jiva Tcy LLC,TRACY FARMS,Tracy,San Joaquin,https://weedmaps.com/dispensaries/tracy-farms-tracy,https://www.leafly.com/dispensary-info/tracy-farms,,
C10-0001132-LIC,Kim's Stockton LLC,NA,Stockton,San Joaquin,https://weedmaps.com/dispensaries/na-stockton,https://www.leafly.com/dispensary-info/na,,
C10-0001543-LIC,Nectar Markets Of California LLC,Nectar,Manteca,San Joaquin,https://weedmaps.com/dispensaries/nectar-manteca,https://www.leafly.com/dispensary-info/nectar,,
C10-0001525-LIC,Otc Manteca LLC,Off the Charts,Manteca,San Joaquin,https://weedmaps.com/dispensaries/off-the-charts-manteca,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0000284-LIC,Port City Alternative Of Stockton Inc.,PORT CITY ALTERNATIVE OF STOCKTON INC.,Stockton,San Joaquin,https://weedmaps.com/dispensaries/port-city-alternative-of-stockton-stockton,https://www.leafly.com/dispensary-info/port-city-alternative-of-stockton,,
C10-0001397-LIC,Responsible And Compliant Retail Tracy LLC,Embarc Tracy,Tracy,San Joaquin,https://weedmaps.com/dispensaries/embarc-tracy-tracy,https://www.leafly.com/dispensary-info/embarc-tracy,,
C10-0000500-LIC,Stockton Business Strategies,Connected Stockton,Stockton,San Joaquin,https://weedmaps.com/dispensaries/connected-stockton-stockton,https://www.leafly.com/dispensary-info/connected-stockton,,
C10-0000318-LIC,"Stockton Partners, Inc.",Zen Garden Wellness,Stockton,San Joaquin,https://weedmaps.com/dispensaries/zen-garden-stockton,https://www.leafly.com/dispensary-info/zen-garden,,
C10-0000270-LIC,"805 Beach Breaks, Inc.",Catalyst - Grover Beach,Grover Beach,San Luis Obispo,https://weedmaps.com/dispensaries/catalyst-grover-beach-grover-beach,https://www.leafly.com/dispensary-info/catalyst-grover-beach,,
C10-0000618-LIC,Banana LLC,Urbn Leaf,Grover Beach,San Luis Obispo,https://weedmaps.com/dispensaries/urbn-leaf-grover-beach,https://www.leafly.com/dispensary-info/urbn-leaf,,
C10-0001449-LIC,"Milkman, LLC",SLOCAL Roots GB,Grover Beach,San Luis Obispo,https://weedmaps.com/dispensaries/slocal-roots-gb-grover-beach,https://www.leafly.com/dispensary-info/slocal-roots-gb,,
C10-0000728-LIC,Mom Slo LLC,Megan's Organic Market,San Luis Obispo,San Luis Obispo,https://weedmaps.com/dispensaries/megans-organic-market-san-luis-obispo,https://www.leafly.com/dispensary-info/megans-organic-market,,
C10-0000388-LIC,"Natural Healing Center, LLC","NATURAL HEALING CENTER, LLC",Grover Beach,San Luis Obispo,https://weedmaps.com/dispensaries/natural-healing-center-grover-beach,https://www.leafly.com/dispensary-info/natural-healing-center,,
C10-0000797-LIC,"Nhc-Mb, LLC",NHC MB,Morro Bay,San Luis Obispo,https://weedmaps.com/dispensaries/nhc-mb-morro-bay,https://www.leafly.com/dispensary-info/nhc-mb,,
C10-0000749-LIC,Perfect Union - Morro Bay LLC,Perfect Union,Morro Bay,San Luis Obispo,https://weedmaps.com/dispensaries/perfect-union-morro-bay,https://www.leafly.com/dispensary-info/perfect-union,,
C10-0000952-LIC,"Slocal Roots, LLC",Slocal Roots,SN Luis Obisp,San Luis Obispo,https://weedmaps.com/dispensaries/slocal-roots-sn-luis-obisp,https://www.leafly.com/dispensary-info/slocal-roots,,
C10-0001650-LIC,Belmont A & E Green Solutions Inc,CANNA-BEL,Belmont,San Mateo,https://weedmaps.com/dispensaries/cannabel-belmont,https://www.leafly.com/dispensary-info/cannabel,,
C10-0000841-LIC,"Cb1 Coastside, LLC",Bloom Room,Pacifica,San Mateo,https://weedmaps.com/dispensaries/bloom-room-pacifica,https://www.leafly.com/dispensary-info/bloom-room,,
C10-0001551-LIC,Element 7 Redwood City LLC,ELEMENT 7 REDWOOD CITY LLC,Redwood City,San Mateo,https://weedmaps.com/dispensaries/element-7-redwood-city-redwood-city,https://www.leafly.com/dispensary-info/element-7-redwood-city,,
C10-0001325-LIC,Flor Peninsula LLC,Flor,Redwood City,San Mateo,https://weedmaps.com/dispensaries/flor-redwood-city,https://www.leafly.com/dispensary-info/flor,,
C10-0001492-LIC,"Higher Purpose Collective Daly City, LLC",Nectar,Daly City,San Mateo,https://weedmaps.com/dispensaries/nectar-daly-city,https://www.leafly.com/dispensary-info/nectar,,
C10-0001229-LIC,"Juva Retail Rwc, Inc.",Juva,Redwood City,San Mateo,https://weedmaps.com/dispensaries/juva-redwood-city,https://www.leafly.com/dispensary-info/juva,,
C10-0000159-LIC,"Lytt, LLC",,Pacifica,San Mateo,https://weedmaps.com/dispensaries/lytt-pacifica,https://www.leafly.com/dispensary-info/lytt,,
C10-0001387-LIC,Mmd Redwood City Inc,MMD Redwood City,Redwood City,San Mateo,https://weedmaps.com/dispensaries/mmd-redwood-city-redwood-city,https://www.leafly.com/dispensary-info/mmd-redwood-city,,
C10-0001231-LIC,Nebrina Daly City LLC,Catalyst Cannabis - Daly City,Daly City,San Mateo,https://weedmaps.com/dispensaries/catalyst-daly-city-daly-city,https://www.leafly.com/dispensary-info/catalyst-daly-city,,
C10-0001621-LIC,Nug Cv Blmt LLC,NUG CANNAVINE,Belmont,San Mateo,https://weedmaps.com/dispensaries/nug-cannavine-belmont,https://www.leafly.com/dispensary-info/nug-cannavine,,
C10-0000108-LIC,Phog Center LLC,,Pacifica,San Mateo,https://weedmaps.com/dispensaries/phog-center-pacifica,https://www.leafly.com/dispensary-info/phog-center,,
C10-0001213-LIC,Responsible And Compliant Retail Redwood City LLC,Embarc Redwood City,Redwood City,San Mateo,https://weedmaps.com/dispensaries/embarc-redwood-city-redwood-city,https://www.leafly.com/dispensary-info/embarc-redwood-city,,
C10-0000814-LIC,"Rockaway Enterprises, LLC","Rockaway Enterprises, LLC",Pacifica,San Mateo,https://weedmaps.com/dispensaries/rockaway-enterprises-pacifica,https://www.leafly.com/dispensary-info/rockaway-enterprises,,
C10-0001248-LIC,"Runway Services, Inc.",Airfield Supply Company,Redwood City,San Mateo,https://weedmaps.com/dispensaries/airfield-supply-company-redwood-city,https://www.leafly.com/dispensary-info/airfield-supply-company,,
C10-0001498-LIC,San Bruno Responsible And Compliant Retail LLC,Embarc San Bruno,San Bruno,San Mateo,https://weedmaps.com/dispensaries/embarc-san-bruno-san-bruno,https://www.leafly.com/dispensary-info/embarc-san-bruno,,
C10-0001596-LIC,"Skyline Yarok, LLC","SKYLINE YAROK, LLC",Daly City,San Mateo,https://weedmaps.com/dispensaries/skyline-yarok-daly-city,https://www.leafly.com/dispensary-info/skyline-yarok,,
C10-0001383-LIC,Bleu Diamond Cannabis Co,Bleu Diamond Social Club,Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/bleu-diamond-social-club-lompoc,https://www.leafly.com/dispensary-info/bleu-diamond-social-club,,
C10-0000087-LIC,"Canopy Club, Inc.",,Santa Barbara,Santa Barbara,https://weedmaps.com/dispensaries/canopy-club-santa-barbara,https://www.leafly.com/dispensary-info/canopy-club,,
C10-0000062-LIC,"Coastal Dispensary, LLC","Coastal Dispensary, LLC",Santa Barbara,Santa Barbara,https://weedmaps.com/dispensaries/coastal-santa-barbara,https://www.leafly.com/dispensary-info/coastal,,
C10-0000277-LIC,David Macfarlane [Equity Retailer],Leaf Dispensary [Equity Retailer],Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/leaf-equity-retailer-lompoc,https://www.leafly.com/dispensary-info/leaf-equity-retailer,,
C10-0001502-LIC,East Clark Sb Opco LLC,Dr. Greenthumb's Orcutt,Orcutt,Santa Barbara,https://weedmaps.com/dispensaries/dr-greenthumbs-orcutt-orcutt,https://www.leafly.com/dispensary-info/dr-greenthumbs-orcutt,,
C10-0001190-LIC,"Farmacy Isla Vista, LLC",Farmacy Isla Vista,Goleta,Santa Barbara,https://weedmaps.com/dispensaries/farmacy-isla-vista-goleta,https://www.leafly.com/dispensary-info/farmacy-isla-vista,,
C10-0000293-LIC,"Farmacy Sb, Inc",The Farmacy,Santa Barbara,Santa Barbara,https://weedmaps.com/dispensaries/the-farmacy-santa-barbara,https://www.leafly.com/dispensary-info/the-farmacy,,
C10-0000365-LIC,"Gsg Sbca, Inc.",Beyond / Hello,Santa Barbara,Santa Barbara,https://weedmaps.com/dispensaries/beyond-hello-santa-barbara,https://www.leafly.com/dispensary-info/beyond-hello,,
C10-0001298-LIC,Hollister Distribution Inc,OFF THE CHARTS,Goleta,Santa Barbara,https://weedmaps.com/dispensaries/off-the-charts-goleta,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0001585-LIC,"Mj Direct-Lompoc, Inc.","MJ DIRECT-LOMPOC, INC.",Lompoc,Santa Barbara,https://weedmaps.com/dispensaries/mj-directlompoc-lompoc,https://www.leafly.com/dispensary-info/mj-directlompoc,,
C10-0001389-LIC,Mom Go LLC,Megan's Organic Market,Goleta,Santa Barbara,https://weedmaps.com/dispensaries/megans-organic-market-goleta,https://www.leafly.com/dispensary-info/megans-organic-market,,
